Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/19/2020,NFLX200619C00450000,0,0,32.15,33.8,0,0.37,0.3947,0.0026,281,450.000,NFLX200619P00450000,0,0,109.25,111.4,0,0.3618,-0.6111,0.0027,24
06/19/2020,NFLX200619C00460000,0,0,29.5,31.2,0,0.369,0.3732,0.0026,29,460.000,NFLX200619P00460000,0,0,116.6,118.65,0,0.3594,-0.6342,0.0026,47
06/19/2020,NFLX200619C00470000,29.2,-0.875,27.05,28.75,6,0.3657,0.3506,0.0026,131,470.000,NFLX200619P00470000,0,0,124.2,126.45,0,0.358,-0.6557,0.0026,25
06/19/2020,NFLX200619C00480000,0,0,24.75,26.45,0,0.3647,0.3305,0.0025,70,480.000,NFLX200619P00480000,0,0,131.95,134.25,0,0.3562,-0.6767,0.0025,17
06/19/2020,NFLX200619C00490000,24.4,-1,22.65,24.3,20,0.3632,0.3107,0.0025,110,490.000,NFLX200619P00490000,0,0,140,142.25,0,0.356,-0.6956,0.0025,20
06/19/2020,NFLX200619C00500000,21.4,-2.025,20.85,22.3,10,0.3614,0.2915,0.0024,189,500.000,NFLX200619P00500000,0,0,148.15,150.4,0,0.3562,-0.7132,0.0024,37
06/19/2020,NFLX200619C00520000,18.42,-1.255,17.4,18.85,2,0.3592,0.2563,0.0023,54,520.000,NFLX200619P00520000,0,0,163,167.45,0,0.3536,-0.7489,0.0023,54
06/19/2020,NFLX200619C00540000,0,0,14.5,15.9,0,0.3569,0.2242,0.0021,397,540.000,NFLX200619P00540000,0,0,182.7,185.1,0,0.3567,-0.7759,0.0021,69
06/19/2020,NFLX200619C00560000,12.7,-1.425,12.7,13.45,2,0.3555,0.1958,0.002,520,560.000,NFLX200619P00560000,0,0,201,203.3,0,0.3601,-0.7996,0.002,23
01/15/2021,NFLX210115C00130000,0,0,238,243,0,0.5351,0.9678,0.0003,319,130.000,NFLX210115P00130000,3.25,-0.3,2.5,3.45,26,0.5118,-0.0286,0.0003,813
01/15/2021,NFLX210115C00135000,0,0,234,239,0,0.5252,0.9654,0.0003,15,135.000,NFLX210115P00135000,3.75,-0.04,2.78,4.15,1,0.4942,-0.0295,0.0003,133
01/15/2021,NFLX210115C00140000,0,0,229.5,234.5,0,0.516,0.9628,0.0003,127,140.000,NFLX210115P00140000,4.15,-0.025,3.15,4.5,6,0.5005,-0.0345,0.0003,54
01/15/2021,NFLX210115C00145000,0,0,225,230,0,0.5192,0.9579,0.0004,0,145.000,NFLX210115P00145000,4.65,0,4.55,4.75,83,0.4929,-0.0373,0.0003,104
01/15/2021,NFLX210115C00150000,0,0,221,226,0,0.5088,0.9552,0.0004,98,150.000,NFLX210115P00150000,5.15,0.45,5,5.4,15,0.4911,-0.0414,0.0004,299
01/15/2021,NFLX210115C00155000,0,0,216.5,221.5,0,0.5099,0.9503,0.0004,1,155.000,NFLX210115P00155000,0,0,4.3,7,0,0.4862,-0.045,0.0004,27
01/15/2021,NFLX210115C00160000,0,0,212.5,217.5,0,0.4993,0.9474,0.0004,28,160.000,NFLX210115P00160000,6.05,-0.6,4.75,7.6,5,0.4833,-0.0492,0.0004,218
01/15/2021,NFLX210115C00165000,0,0,208.5,213.5,0,0.4984,0.9425,0.0005,12,165.000,NFLX210115P00165000,0,0,5.3,8.25,0,0.4794,-0.0534,0.0005,41
01/15/2021,NFLX210115C00170000,0,0,204,209,0,0.4967,0.9375,0.0005,24,170.000,NFLX210115P00170000,0,0,6.95,7.65,10,0.4727,-0.0572,0.0005,72
01/15/2021,NFLX210115C00175000,0,0,200,205,0,0.4871,0.934,0.0005,59,175.000,NFLX210115P00175000,0,0,6.35,9.5,0,0.4742,-0.063,0.0005,648
01/15/2021,NFLX210115C00180000,0,0,196,201,0,0.4832,0.9292,0.0006,48,180.000,NFLX210115P00180000,0,0,8,9.5,0,0.4648,-0.0665,0.0006,200
01/15/2021,NFLX210115C00185000,194.13,-5.37,192,196.95,10,0.4803,0.9239,0.0006,19,185.000,NFLX210115P00185000,0,0,7.6,11.15,0,0.4605,-0.0713,0.0006,52
01/15/2021,NFLX210115C00190000,0,0,188,192.95,0,0.476,0.9188,0.0007,24,190.000,NFLX210115P00190000,10.25,0.125,8.3,12,15,0.4646,-0.0784,0.0007,598
01/15/2021,NFLX210115C00195000,0,0,184,189,0,0.4729,0.9132,0.0007,64,195.000,NFLX210115P00195000,0,0,9.1,12.85,0,0.4537,-0.082,0.0007,57
01/15/2021,NFLX210115C00200000,0,0,180,185,0,0.475,0.9061,0.0007,96,200.000,NFLX210115P00200000,0,0,9.85,13.7,0,0.4499,-0.0874,0.0007,509
01/15/2021,NFLX210115C00210000,0,0,172.5,177.5,0,0.4643,0.8952,0.0008,31,210.000,NFLX210115P00210000,13.5,0.35,11.85,14.5,1,0.4411,-0.0987,0.0008,175
01/15/2021,NFLX210115C00220000,0,0,165,169.95,0,0.4588,0.8822,0.0009,23,220.000,NFLX210115P00220000,0,0,13.5,17.85,0,0.4463,-0.1146,0.0009,269
01/15/2021,NFLX210115C00230000,0,0,157.5,162.45,0,0.4518,0.8689,0.001,117,230.000,NFLX210115P00230000,0,0,15.75,20.15,0,0.4401,-0.1281,0.001,639
01/15/2021,NFLX210115C00240000,0,0,150.5,155.45,0,0.4477,0.8542,0.0011,39,240.000,NFLX210115P00240000,0,0,18,22.7,0,0.4343,-0.1425,0.0011,328
01/15/2021,NFLX210115C00250000,0,0,143.5,148.5,0,0.4424,0.8392,0.0011,201,250.000,NFLX210115P00250000,22.64,0.34,20.65,25.45,7,0.4315,-0.1584,0.0012,376
01/15/2021,NFLX210115C00260000,139,-4.5,136.5,141.5,1,0.4398,0.8229,0.0012,74,260.000,NFLX210115P00260000,25.75,0.95,23.6,28.35,13,0.4249,-0.1739,0.0013,1436
01/15/2021,NFLX210115C00270000,0,0,130,135,0,0.432,0.807,0.0013,120,270.000,NFLX210115P00270000,0,0,26.5,31.5,0,0.4224,-0.1911,0.0013,1132
01/15/2021,NFLX210115C00280000,126,-4.3,123.5,128.5,1,0.43,0.7896,0.0014,255,280.000,NFLX210115P00280000,31.92,1.245,29.5,34,10,0.4128,-0.2075,0.0014,1022
01/15/2021,NFLX210115C00290000,0,0,117.5,122.45,0,0.4256,0.772,0.0015,308,290.000,NFLX210115P00290000,33.35,-1.35,33,37.5,2,0.4089,-0.2256,0.0015,297
01/15/2021,NFLX210115C00300000,114.76,-3.515,111.5,116.5,10,0.4234,0.7538,0.0015,299,300.000,NFLX210115P00300000,38,0.3,36.1,39.6,5,0.4044,-0.2442,0.0016,3684
01/15/2021,NFLX210115C00310000,0,0,106.05,111,0,0.4197,0.7353,0.0016,103,310.000,NFLX210115P00310000,42.95,1.625,40.5,45.45,10,0.4048,-0.2638,0.0017,540
01/15/2021,NFLX210115C00320000,0,0,100.5,105.5,0,0.4165,0.7164,0.0017,109,320.000,NFLX210115P00320000,49.25,2.6,44.5,49.5,151,0.4014,-0.2833,0.0018,632
01/15/2021,NFLX210115C00325000,0,0,98.05,102.95,0,0.4155,0.7068,0.0017,91,325.000,NFLX210115P00325000,0,0,47,52,0,0.4,-0.2931,0.0018,57
01/15/2021,NFLX210115C00330000,0,0,95.55,100,0,0.4146,0.6973,0.0017,106,330.000,NFLX210115P00330000,0,0,49.05,53.95,0,0.3989,-0.3031,0.0018,173
01/15/2021,NFLX210115C00335000,0,0,93,97.5,0,0.4126,0.6877,0.0018,22,335.000,NFLX210115P00335000,0,0,51.5,56.5,0,0.399,-0.313,0.0018,211
01/15/2021,NFLX210115C00340000,0,0,90.5,95,0,0.4106,0.6778,0.0018,162,340.000,NFLX210115P00340000,0,0,53.6,58.45,0,0.3949,-0.3232,0.0019,95
01/15/2021,NFLX210115C00345000,0,0,87.55,92.5,0,0.4082,0.668,0.0018,118,345.000,NFLX210115P00345000,0,0,56.05,60.95,0,0.3949,-0.3333,0.0019,42
01/15/2021,NFLX210115C00350000,87.5,-4.1,85.05,89.95,2,0.407,0.6582,0.0019,255,350.000,NFLX210115P00350000,0,0,58.5,63.5,0,0.3927,-0.3435,0.0019,589
01/15/2021,NFLX210115C00355000,86.8,-2.3,83,87.95,4,0.4057,0.6483,0.0019,191,355.000,NFLX210115P00355000,0,0,61.1,65.9,0,0.3918,-0.3537,0.002,37
01/15/2021,NFLX210115C00360000,83.81,-3.015,80.5,85.5,2,0.4034,0.6383,0.0019,200,360.000,NFLX210115P00360000,66.25,1.15,63.55,68.5,13,0.3908,-0.3638,0.002,281
01/15/2021,NFLX210115C00365000,0,0,78.15,81.1,0,0.397,0.6273,0.002,56,365.000,NFLX210115P00365000,0,0,66,71,0,0.3893,-0.3741,0.002,121
01/15/2021,NFLX210115C00370000,78.95,-3.075,76.05,78.95,17,0.3961,0.6175,0.002,186,370.000,NFLX210115P00370000,0,0,69,73.5,0,0.3874,-0.3845,0.002,74
01/15/2021,NFLX210115C00375000,0,0,74.05,78.95,0,0.3994,0.6085,0.002,102,375.000,NFLX210115P00375000,0,0,71.55,76.45,0,0.3872,-0.3945,0.0021,27
01/15/2021,NFLX210115C00380000,75.9,-2.05,71.5,75.9,31,0.3959,0.598,0.002,106,380.000,NFLX210115P00380000,0,0,74.5,79.5,0,0.3859,-0.405,0.0021,115
01/15/2021,NFLX210115C00385000,0,0,70,75,0,0.3978,0.5889,0.002,41,385.000,NFLX210115P00385000,0,0,77,81.95,0,0.384,-0.4153,0.0021,2
01/15/2021,NFLX210115C00390000,0,0,68,73,0,0.397,0.5791,0.002,46,390.000,NFLX210115P00390000,0,0,80,85,0,0.3845,-0.425,0.0021,11
01/15/2021,NFLX210115C00395000,0,0,65.5,70.45,0,0.3935,0.5685,0.0021,46,395.000,NFLX210115P00395000,0,0,83,88,0,0.3822,-0.4355,0.0021,8
01/15/2021,NFLX210115C00400000,0,0,64,69,1,0.3953,0.5597,0.0021,899,400.000,NFLX210115P00400000,0,0,86.05,91,0,0.3812,-0.4457,0.0022,83
01/15/2021,NFLX210115C00405000,0,0,62,67,0,0.395,0.5503,0.0021,91,405.000,NFLX210115P00405000,0,0,89,93.5,0,0.379,-0.4562,0.0022,15
01/15/2021,NFLX210115C00410000,0,0,60,65,0,0.3907,0.5392,0.0021,532,410.000,NFLX210115P00410000,0,0,92,97,0,0.3786,-0.4661,0.0022,8
01/15/2021,NFLX210115C00415000,0,0,58.05,63,0,0.389,0.5289,0.0021,115,415.000,NFLX210115P00415000,0,0,95,100,0,0.3776,-0.4761,0.0022,5
01/15/2021,NFLX210115C00420000,58.81,-3.015,57.2,60.5,2,0.3877,0.5193,0.0021,230,420.000,NFLX210115P00420000,0,0,98,102.95,0,0.3763,-0.4863,0.0022,43
01/15/2021,NFLX210115C00430000,55.31,-3.315,53,57,21,0.3833,0.4989,0.0022,160,430.000,NFLX210115P00430000,0,0,104.5,109.45,0,0.3738,-0.5063,0.0022,39
01/15/2021,NFLX210115C00440000,51.7,-3.975,50,54.95,2,0.3863,0.4826,0.0021,104,440.000,NFLX210115P00440000,0,0,111.5,116,0,0.372,-0.5257,0.0022,3
01/15/2021,NFLX210115C00450000,0,0,49,52.5,0,0.3909,0.4681,0.0021,179,450.000,NFLX210115P00450000,0,0,118.05,123,0,0.3694,-0.5455,0.0022,0
01/15/2021,NFLX210115C00460000,0,0,44.05,49,0,0.3823,0.4457,0.0021,33,460.000,NFLX210115P00460000,0,0,125,130,0,0.3677,-0.5643,0.0022,0
01/15/2021,NFLX210115C00470000,44.13,-2.62,41.5,46.5,17,0.3819,0.4287,0.0021,251,470.000,NFLX210115P00470000,0,0,132.5,137.5,0,0.3675,-0.5817,0.0022,0
01/15/2021,NFLX210115C00480000,0,0,39,43.95,0,0.3785,0.41,0.0021,96,480.000,NFLX210115P00480000,141.5,2.3,139.5,144.5,1,0.3627,-0.6021,0.0022,7
01/15/2021,NFLX210115C00490000,0,0,36.55,41.5,0,0.3775,0.3934,0.0021,54,490.000,NFLX210115P00490000,0,0,147.5,152.5,0,0.364,-0.6175,0.0022,0
01/15/2021,NFLX210115C00500000,0,0,34,39,0,0.3764,0.3772,0.0021,468,500.000,NFLX210115P00500000,0,0,155.05,160,0,0.3614,-0.6357,0.0022,3
01/15/2021,NFLX210115C00510000,35.5,-1.75,32.05,36.95,6,0.3755,0.3615,0.0021,63,510.000,NFLX210115P00510000,0,0,163,167.5,0,0.3586,-0.6533,0.0021,0
01/15/2021,NFLX210115C00520000,0,0,30.9,35,0,0.3765,0.348,0.002,451,520.000,NFLX210115P00520000,0,0,171,175.5,0,0.3571,-0.6696,0.0021,0
01/15/2021,NFLX210115C00540000,0,0,26.05,31,0,0.3732,0.3175,0.002,92,540.000,NFLX210115P00540000,0,0,187,192,0,0.3572,-0.6977,0.002,0
01/15/2021,NFLX210115C00560000,25.25,-2,24.45,25.7,173,0.3665,0.2855,0.0019,1266,560.000,NFLX210115P00560000,0,0,204.5,209.5,0,0.3555,-0.7255,0.0019,1
